gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	DEG
RP24-404P10.2	-0.309088543835888	-0.940698116438807	-2.00339380385175	0.0496632625108459	0.0687079572188984	-5.32346747440807	No
Ss18	-0.0818432701356411	4.76496056936619	-2.00331306564939	0.0496721661873498	0.0687139954074844	-5.32362084682393	No
Asap2	0.183584900220483	4.1410035575911	2.00274801628893	0.049734517323797	0.0687939622850548	-5.32469407828702	No
Itpa	0.0906206238459593	4.06634674060305	2.0025638722516	0.0497548514782846	0.0688158009756302	-5.32504377671856	No
Adprm	-0.113967597175193	2.44649512545426	-2.00235597926699	0.0497778167053353	0.0688412743728637	-5.32543854177776	No
Zbtb14	-0.116898733216993	3.92487001487926	-2.00147701530287	0.0498750135824486	0.0689693939536957	-5.32710719818276	No
Fryl	-0.104509752967505	5.06390735654325	-2.00108056164767	0.0499189072547973	0.0690237868124883	-5.32785963032108	No
Nrde2	0.174402077579732	2.98928739739801	2.00093832112218	0.0499346636155788	0.069039267313237	-5.32812955784038	No
Il17d	0.176690584165287	1.54443275749882	2.00085000844592	0.0499444483959627	0.0690464894811035	-5.32829713892251	No
Coasy	0.136978057218942	3.48233909182151	2.00076746925373	0.0499535949813872	0.069052828127864	-5.32845375846471	No
RP23-134H19.3	-0.354794707208691	0.614585203181139	-1.99992228948179	0.0500473365039107	0.0691760938637875	-5.3300571766415	No
RP23-78H18.3	0.496856409027142	-1.91534591044889	1.99946934786437	0.0500976358598071	0.0692392962335213	-5.33091622323439	No
Pi4kb	0.0598326598428027	4.56341210375702	1.99938282697848	0.0501072489804455	0.0692462602762446	-5.33108029892123	No
Pald1	0.153369098053474	4.0288263429415	1.99781673369516	0.0502815279281762	0.0694807640143068	-5.33404911936714	No
Gpr153	-0.143981053846653	3.65283518946183	-1.9974166615328	0.0503261324274122	0.0695360526365613	-5.33480720416896	No
Mme	0.348210634956368	3.27935459111947	1.99719388438269	0.0503509848363967	0.0695640420236719	-5.33522928038879	No
Camk2g	-0.110193609966613	5.21228478255627	-1.99656060600787	0.0504216892305942	0.06965536882394	-5.33642887219564	No
Vav3	-0.158682632736781	2.08653634437994	-1.99625648769835	0.0504556737967897	0.0696959567420205	-5.33700483207703	No
Susd6	0.110704519837492	6.49156510064965	1.99582574538706	0.0505038419912743	0.0697561277430575	-5.33782046975474	No
Zfp319	-0.103109817012551	3.76469235048297	-1.99552538725866	0.0505374532116983	0.0697961834429969	-5.33838912566357	No
Slc20a1	0.20648237564227	4.95362601243273	1.99531664583758	0.0505608234875388	0.0698220895780298	-5.33878428326625	No
Tbccd1	-0.110284826694292	2.6193463206064	-1.99408243257909	0.0506991933316132	0.07000678542862	-5.34111996957961	No
Itm2b	-0.0590596957231	8.98405197137872	-1.99315264210026	0.050803648449898	0.0701446215099011	-5.34287871602724	No
Cdan1	-0.115071336132546	3.63057776177396	-1.99295954957294	0.0508253641320553	0.0701682044898361	-5.34324387045455	No
Lypd2	-0.522600552571872	-1.34041439553409	-1.99254128713453	0.0508724303328517	0.0702246305897518	-5.34403473421685	No
Zswim5	0.200359154653219	0.508367792702312	1.99249901423787	0.0508771892953744	0.0702246305897518	-5.34411465705553	No
Jazf1	-0.204915569262749	0.485601469393314	-1.99247269454741	0.0508801524843703	0.0702246305897518	-5.34416441737135	No
Pigc	-0.0761347664110001	3.2444141133158	-1.99241684794584	0.050886440436441	0.0702269063111354	-5.34426999970681	No
Atad2b	0.111024543877811	3.5568759910955	1.99233635474	0.0508955046043638	0.0702330126436517	-5.34442217380431	No
Vsig10	-0.1409486673251	2.49375111558509	-1.99187197846833	0.0509478240955261	0.0702988024025224	-5.34529998184696	No
Rpl23	-0.0754542148270145	7.53233504334634	-1.99179093401593	0.0509569597935522	0.0703049997589129	-5.34545316139768	No
Zfp422	0.0792414708766715	3.97475080180146	1.99113773039266	0.0510306432268283	0.0704002439777387	-5.34668756169589	No
Zfp68	-0.0638854593743226	4.7359255100252	-1.99072300202987	0.0510774733522232	0.0704584282491302	-5.34747111624037	No
Washc2	0.0804308246134058	4.79762704013009	1.99051187705155	0.0511013272414189	0.0704849104128109	-5.34786994398201	No
RP23-281H4.4	0.398272991780362	-1.76357007195622	1.99043661558981	0.0511098329456146	0.0704902196729877	-5.34801210844299	No
Thap6	-0.139128828974853	2.23561314123039	-1.99029160633483	0.0511262246509592	0.0705064032765073	-5.34828600910327	No
Amd1	0.194181257613186	7.5748797692147	1.98959181121577	0.0512053922580001	0.0706091481145568	-5.34960757119878	No
Msh6	-0.102557820108094	3.08820374145346	-1.98825818622703	0.0513565561840528	0.0708111437757711	-5.35212499349409	No
Dpyd	-0.0890852643221081	3.56370132264159	-1.98760430032207	0.0514308127455374	0.070907071342618	-5.3533587637047	No
Hypk	0.123795642700372	3.35695562091237	1.98638322167783	0.0515697274947242	0.07109211682134	-5.35566177751356	No
Nprl3	0.0755531117579871	3.74042163624706	1.98578078468613	0.0516383816179078	0.0711802787226269	-5.35679754638779	No
Lpar6	0.166108097413717	3.37793334505121	1.98551639327259	0.0516685365875926	0.0712153607268484	-5.35729590579006	No
Zmym5	0.0734790721415717	5.09617478789766	1.98460325698508	0.0517727998851921	0.0713516979622956	-5.35901665703689	No
RP23-188F20.2	0.763344524336752	-1.16416174414815	1.98456755972	0.0517768795161724	0.0713516979622956	-5.35908391233463	No
Reep3	-0.092460073955337	5.08927933098426	-1.98421076837323	0.0518176702584402	0.0714014101922691	-5.35975606549286	No
Enthd2	0.110832951853063	2.9743701857572	1.98399207280881	0.0518426866014833	0.0714293792457682	-5.36016801001297	No
Mycbpap	0.402882384195896	-1.20713438629089	1.98381299729392	0.0518631785636485	0.071451110037906	-5.36050529485279	No
Hic1	0.16958990435688	3.42830098435249	1.98367594220612	0.0518788667385204	0.0714662193728021	-5.36076341711178	No
Amd2	0.634108234043998	0.93854205729572	1.98341746908885	0.051908464249047	0.0715004851503252	-5.36125016910574	No
Tbck	0.097628721274813	3.59458940970632	1.98234653351285	0.0520312504084777	0.071663094230146	-5.36326634380397	No
RP23-465M17.2	-0.598283970299497	-1.65355144107672	-1.98227422951032	0.0520395492590646	0.0716680037012117	-5.36340243105161	No
Stx18	-0.0868534498631988	3.50623777190448	-1.98188129677544	0.0520846688226064	0.0717236165411276	-5.36414191480783	No
Duox2	-0.446261790158663	-1.11926086705051	-1.98108985602359	0.0521756499732476	0.0718398931519416	-5.36563098477177	No
Uchl5	0.0708694845699904	4.15751048966627	1.98106422608944	0.052178598573497	0.0718398931519416	-5.36567919794323	No
Dopey1	0.11620435167697	4.29053149522839	1.98101547294966	0.0521842077813109	0.0718410732624301	-5.3657709073014	No
AL365322.1	-0.175461287879727	2.04555239270574	-1.98097428322059	0.0521889471969179	0.0718410732624301	-5.3658483876129	No
Apold1	0.40017941702432	3.26169247523523	1.97841372568381	0.0524842981269832	0.0722410715626724	-5.37066217477093	No
Utp18	0.121376414318149	3.07730446479037	1.97756550622271	0.0525824524879405	0.0723695941233242	-5.37225560347651	No
F11r	-0.0879733038152493	5.13525649268233	-1.97747387058785	0.0525930658003989	0.072377620916949	-5.37242771038932	No
Rrnad1	-0.0985001592975663	3.78041409962714	-1.97706796174093	0.0526401005656963	0.0724357642362976	-5.37318999039135	No
S100a16	-0.082677085515928	4.53093850725417	-1.9763784781134	0.0527200772255725	0.0725392227813777	-5.37448449755347	No
RP23-280I2.1	-0.370112681619312	-1.23144126957979	-1.976203320105	0.0527404112565782	0.0725606057986077	-5.37481329405637	No
Mxra7	-0.123548352958483	3.68734457036669	-1.9758122001132	0.0527858404936037	0.072616507941855	-5.37554738967525	No
Mrgbp	0.118008739025416	3.60151125707091	1.97527749504804	0.0528480016197124	0.0726954155855708	-5.37655077482468	No
Zkscan17	-0.0971808193660886	3.96018405952658	-1.97430856682619	0.052960802323778	0.0728439601651237	-5.37836838177545	No
Zfp317	0.076109503106689	3.99768378312564	1.97401740231873	0.052994739392535	0.0728840160737889	-5.37891442275297	No
Pqlc2	0.141149334518523	1.71699627313696	1.97385770780771	0.0530133607086691	0.072899471910061	-5.3792138789338	No
Fam207a	-0.0858843838467114	3.3711742732903	-1.97383843151802	0.0530156088160828	0.072899471910061	-5.3792500240366	No
Cep112	-0.155685449021465	2.07001366093535	-1.9735061638524	0.0530543725436967	0.0729461481895078	-5.3798730127355	No
Cdc20	-0.235150038382154	-0.232473099753976	-1.97287799283046	0.0531277239207193	0.0730403673337434	-5.38105055706245	No
Slc44a2	-0.130915569980486	6.18754562355468	-1.97246382070495	0.0531761341953661	0.0731002832772841	-5.38182676766857	No
RP24-94F12.6	-0.266730394937893	-0.788755996464459	-1.97232529223835	0.0531923344452422	0.0731159138138632	-5.38208635550823	No
Zcchc9	-0.0689380273162343	3.24793328587177	-1.97209553317677	0.0532192130006553	0.0731462181227456	-5.38251686465735	No
Ift88	0.105311462532216	2.50516816413896	1.97203521677396	0.0532262710924839	0.0731492775123033	-5.38262987472696	No
Ebna1bp2	0.0632087770024734	4.3796204437742	1.97189285926558	0.0532429326313319	0.0731655332401147	-5.38289658669469	No
Klhl41	0.218266527166227	6.01048243436067	1.97181860086333	0.0532516256154744	0.0731674952138822	-5.38303570580559	No
RP24-200D3.4	0.611329642214648	2.79304308882137	1.97179808838745	0.0532540271017674	0.0731674952138822	-5.38307413401225	No
Cap2	-0.115816880406752	7.03607190914555	-1.97158258866027	0.0532792622135973	0.0731955233133167	-5.38347783140951	No
RP23-391M18.7	-0.0556567008245912	5.76872219592546	-1.97152568166402	0.0532859277563559	0.073198037602152	-5.38358442928729	No
Idh1	0.130734338990441	5.40260214513553	1.97137644128993	0.0533034117422123	0.073215411210744	-5.3838639727231	No
Dcaf12	-0.174928978633666	4.96430588084064	-1.97063954169844	0.0533898139052183	0.0733214326722254	-5.38524399346944	No
Dnase1l1	0.101472994153554	3.08536130765965	1.97063551652099	0.0533902861901136	0.0733214326722254	-5.3852515303335	No
Clic3	-0.3050442957086	-0.403231649641891	-1.9705833398117	0.0533964085474523	0.0733231887328858	-5.38534922636017	No
Gm26694	0.332765990882253	-0.450596748487638	1.96991916787247	0.0534743942866677	0.0734236172981022	-5.38659262803603	No
Rhox5	0.43537859309702	-0.934524889247785	1.96916695089953	0.0535628358323884	0.0735383828070647	-5.38800041521177	No
RP23-109A22.2	-0.153948304624509	3.06514869550959	-1.9690398681366	0.0535777898839049	0.0735522429729349	-5.38823820621187	No
Zfp36	0.241179508987302	4.60356360556732	1.96895949389314	0.0535872495068265	0.0735585584906003	-5.38838859157849	No
Zfp28	0.139720530265224	2.39685916933901	1.96829618593765	0.0536653719401394	0.0736591169126694	-5.38962947755913	No
Slc6a6	0.125456510001174	6.33892556328509	1.96552549043008	0.0539927510664042	0.0741017466584975	-5.39480879745209	No
RP23-312H15.5	-0.238718765280038	-0.100207009879195	-1.9653007701249	0.0540193782700156	0.0741290500769972	-5.39522859097495	No
Ppa1	0.137920358651074	5.02880564779279	1.96527494579656	0.0540224389251838	0.0741290500769972	-5.39527682995747	No
RP23-455C13.7	-0.345176294604026	3.20584214862585	-1.96492800945091	0.054063571614609	0.0741787679780614	-5.39592484147758	No
Prps2	0.155296554934226	3.95502791964593	1.96486001960425	0.0540716356136547	0.0741831085662049	-5.39605182188453	No
Thsd1	0.117366115958859	2.43164270264793	1.96467071715048	0.0540940934288421	0.0742041212970264	-5.39640534996875	No
Gm9938	-0.291079820225684	0.0227019907121513	-1.96464828353782	0.0540967553596237	0.0742041212970264	-5.39644724343909	No
Egfl8	-0.327965481072113	-1.2484837019833	-1.96414502278517	0.0541565008073795	0.074279343048121	-5.39738694325524	No
Camkmt	-0.368450865506858	-1.40000235798596	-1.96359279203735	0.054222124754348	0.0743626132026925	-5.39841783759796	No
Zfp414	-0.137806629607164	1.81777419019781	-1.96327687183174	0.0542596974852687	0.0744074010808947	-5.39900747719003	No
Ccdc142	-0.379898334571214	-1.01281428820919	-1.96220168130862	0.0543877379689535	0.0745762298346031	-5.40101360901568	No
Rpl38	-0.0881562528744837	5.64774272021155	-1.96083402322883	0.0545509806666334	0.0747932927571322	-5.40356404263909	No
Gm26892	1.01624547119664	-2.24148534052688	1.96038617229511	0.0546045268161782	0.0748599281781657	-5.40439886353426	No
Fbxw2	-0.0492839205488389	5.15660099062643	-1.95932661132716	0.0547313894724429	0.0750270554952315	-5.40637328113313	No
Nudt18	0.165827570675731	3.40216203344982	1.95902606684723	0.0547674199079649	0.0750667800957742	-5.40693315389208	No
RP23-207N15.6	-0.424338653345102	-1.35024836528873	-1.95900216869262	0.0547702857813335	0.0750667800957742	-5.40697766960539	No
Tnnc2	1.16165246339264	-2.71771346633877	1.95884603263286	0.0547890128163475	0.0750856487428814	-5.40726849655157	No
Rrad	-0.247727191871095	6.341332807228	-1.95805765847554	0.0548836544149972	0.075208541733885	-5.40873665103834	No
Fbxl18	-0.110151170449718	2.98023462838205	-1.95777882517782	0.0549171608262939	0.0752476448758542	-5.40925578563388	No
Smek1	0.0703409620279984	5.02784482293574	1.95769339864817	0.0549274297285451	0.0752549037225736	-5.40941482058547	No
Ndst1	-0.110486030370669	5.77240536069993	-1.95754030543794	0.0549458367736991	0.0752733101430097	-5.40969981246541	No
Gng11	-0.288956453649591	4.48952939140201	-1.95743566021342	0.0549584217456965	0.0752837379772286	-5.40989460433837	No
Zzef1	0.0800413640468793	4.82953951140656	1.95691448839598	0.0550211362442397	0.0753628266798136	-5.41086460336398	No
Zfp946	0.123542122224118	2.39100885269665	1.95629144606784	0.0550961894463163	0.0754587999491844	-5.41202390456527	No
Mark1	-0.170392726997611	3.24198686118686	-1.95612361699948	0.0551164214978519	0.0754796805350535	-5.41233613032267	No
Tslp	-0.24931558775129	-0.955045164574404	-1.9558007946644	0.0551553560771298	0.0755261673718309	-5.4129366361423	No
RP23-418P21.1	-0.244230131874546	-1.35631005301381	-1.95574388176808	0.0551622225976838	0.0755287378512787	-5.41304249501346	No
Rasal3	-0.361939749690628	-0.553170700261468	-1.95554880938719	0.0551857635535764	0.0755541366260323	-5.41340531211576	No
Rnf125	0.208639439957849	0.745080488947161	1.95474057716559	0.0552833909352549	0.0756809524306284	-5.41490821230175	No
Eif4enif1	0.0921052223307681	5.30483657933917	1.95417689022399	0.0553515667000001	0.0757674307536487	-5.41595605939674	No
Chek1	-0.245254528360237	-1.18088852912721	-1.9538254263434	0.0553941112476027	0.0758188115792233	-5.41660926694587	No
Nagk	0.0929820755029089	3.3734376824299	1.95312011344329	0.055479573350921	0.0759289197528471	-5.41791980308767	No
Tfrc	0.287988684074808	5.06053056830928	1.95258918321121	0.055543979949079	0.0760101942206797	-5.41890604560404	No
Ctbp2	-0.0870524535583317	3.55804812778735	-1.95182943832229	0.0556362548930495	0.0761295875052864	-5.42031691809774	No
Hmga1-rs1	0.367770677453894	-1.11941842876482	1.95169976171772	0.055652017860615	0.0761442738949738	-5.42055768376387	No
Amigo3	-0.180627021642401	1.32696186432251	-1.95094722376807	0.055743568665563	0.0762626427889104	-5.42195461476392	No
A4galt	-0.254182733410934	1.88180894038876	-1.95069229029826	0.0557746120192112	0.0762982176709578	-5.4224277385025	No
RP24-456G16.4	-0.397258331047728	-1.39976842644782	-1.95031291812537	0.0558208356552584	0.0763545504788381	-5.42313170374318	No
Pip5k1a	0.0877594254773877	4.08851962588891	1.94937068651394	0.055935780999965	0.0765048656286113	-5.42487959296703	No
Plcl2	0.143174590692865	3.42275608003041	1.9491187299612	0.0559665520744713	0.0765400366160762	-5.42534685965806	No
Ubl5	0.0957433686904157	5.13213077243109	1.94715860063811	0.0562064336365022	0.076861155590729	-5.4289802069293	No
Fam118b	0.0825735210370491	3.09792113928787	1.94646623625908	0.0562913750035527	0.0769703581251722	-5.43026282255465	No
Ticam1	-0.11466523210466	3.19792187232535	-1.94633026472647	0.056308069268838	0.0769862312673112	-5.43051466472048	No
Chac1	-0.405412717098252	1.29056191668253	-1.94624941929001	0.0563179972844921	0.0769928513404354	-5.43066439673367	No
Prpf40a	-0.0589513245227824	5.10199661034411	-1.94583211577048	0.0563692669292287	0.0770541943293064	-5.43143718809672	No
Ankrd50	-0.115551313877761	5.05779251274768	-1.94580135215047	0.0563730481039152	0.0770541943293064	-5.43149415250924	No
RP23-198E14.9	0.117403960961568	1.81650300954796	1.94543982558244	0.0564174997682522	0.0771079912867282	-5.43216352498503	No
L3hypdh	-0.173166623812623	2.62662085440427	-1.94435942764016	0.0565505188879494	0.0772828161890203	-5.43416324701812	No
Tbc1d20	-0.086736861339288	5.5091973066257	-1.94387522947709	0.0566102203843034	0.077357421572268	-5.43505913795176	No
Cutal	-0.477576398843855	-1.33188346606577	-1.94288790422057	0.0567321239402842	0.0775170044415582	-5.43688533422361	No
Ccdc68	-0.28642165280238	1.14066509525683	-1.94247174920012	0.0567835730175302	0.0775775167345055	-5.43765482634609	No
Cdk19	-0.102976352855622	4.47108553103091	-1.94241326983226	0.0567908059865812	0.0775775167345055	-5.4377629460804	No
Entpd4	-0.157976026558265	5.8355565185824	-1.9424053553559	0.0567917849419864	0.0775775167345055	-5.43777757856069	No
Rbm12b2	-0.153187027179881	3.10580403587937	-1.94178870857364	0.0568681033244812	0.0776747584702694	-5.43891748895674	No
Cd274	0.263374118896671	2.32625771255272	1.94076889393341	0.0569945111434541	0.077840392429593	-5.44080198072149	No
Tnfrsf12a	0.41338521439721	4.82230084659113	1.94062514434244	0.0570123484130388	0.0778577293889564	-5.44106754210454	No
Qtrt1	0.129748622135432	1.88027435262883	1.93894251358617	0.05722149308249	0.0781362946313128	-5.44417472630066	No
RP23-349I9.7	-0.409961188562176	-0.0510342832737445	-1.93843204637469	0.0572850714230791	0.0782122667952573	-5.44511689701558	No
Vsir	-0.135635244583912	4.17924633683018	-1.93840870712017	0.0572879797503787	0.0782122667952573	-5.44515996911363	No
Ppp1r35	-0.134986636335331	1.91222379286849	-1.93837139449856	0.0572926295740923	0.0782122667952573	-5.44522882781406	No
